Ville1,Ville2,Distance,Vitesse,Statut
211,582,452,130,utilisable
211,606,442,60,utilisable
211,610,216,128,utilisable
211,647,480,105,utilisable
211,649,282,68,non_utilisable
211,662,248,66,utilisable
211,671,324,86,utilisable
211,672,179,125,utilisable
211,685,449,83,non_utilisable
211,691,154,100,utilisable
211,694,397,110,utilisable
211,697,348,117,utilisable
211,715,461,68,utilisable
211,717,335,67,utilisable
211,721,174,87,utilisable
211,726,447,116,utilisable
211,733,442,79,non_utilisable
211,738,399,72,utilisable
211,767,298,86,utilisable
211,768,306,98,utilisable
211,771,479,103,utilisable
211,777,184,115,utilisable
211,781,300,88,utilisable
211,782,186,129,non_utilisable
211,787,409,101,utilisable
211,790,136,88,utilisable
211,800,338,101,non_utilisable
211,809,266,115,utilisable
211,817,331,105,utilisable
211,820,423,122,utilisable
211,827,357,114,utilisable
211,831,287,61,non_utilisable
211,849,209,105,utilisable
211,853,412,97,non_utilisable
211,866,174,76,non_utilisable
211,895,158,127,utilisable
211,898,391,62,utilisable
211,923,179,116,utilisable
211,936,153,108,utilisable
211,965,138,66,utilisable
211,971,317,106,utilisable
211,972,454,104,non_utilisable
211,974,226,68,utilisable
211,982,317,114,utilisable
211,994,455,90,non_utilisable
212,222,436,126,utilisable
212,227,473,124,non_utilisable
212,232,443,113,utilisable
212,265,234,91,non_utilisable
212,289,347,96,utilisable
212,296,398,88,utilisable
212,297,416,129,utilisable
212,313,315,84,non_utilisable
212,316,477,94,utilisable
212,339,61,105,utilisable
212,371,168,115,non_utilisable
212,382,205,117,utilisable
212,389,161,112,non_utilisable
212,412,59,119,utilisable
212,413,271,119,non_utilisable
212,433,466,95,utilisable
212,448,368,74,non_utilisable
212,455,170,103,utilisable
212,461,200,117,utilisable
212,464,137,106,utilisable
212,470,185,102,utilisable
212,480,141,114,utilisable
212,495,105,108,utilisable
212,497,297,91,utilisable
212,507,301,73,non_utilisable
212,510,122,115,utilisable
212,520,490,88,non_utilisable
212,526,51,82,non_utilisable
212,534,488,107,utilisable
212,541,150,114,utilisable
212,550,352,65,utilisable
212,560,281,76,utilisable
212,562,200,110,utilisable
212,578,404,65,utilisable
212,583,284,61,utilisable
212,584,140,128,utilisable
212,586,273,77,utilisable
212,600,219,127,utilisable
212,606,228,104,utilisable
212,614,155,78,non_utilisable
212,616,328,92,utilisable
212,618,498,86,non_utilisable
212,622,431,118,utilisable
212,654,319,125,non_utilisable
212,656,329,106,utilisable
212,661,55,88,non_utilisable
212,665,138,79,utilisable
212,666,239,96,utilisable
212,671,216,85,non_utilisable
212,683,104,78,utilisable
212,685,393,95,utilisable
212,688,354,90,non_utilisable
212,692,453,118,non_utilisable
212,699,181,87,utilisable
212,703,232,83,non_utilisable
212,706,117,105,utilisable
212,713,121,113,utilisable
212,722,103,72,non_utilisable
212,727,119,124,utilisable
212,731,246,111,non_utilisable
212,743,493,126,non_utilisable
212,750,300,80,non_utilisable
212,766,494,122,utilisable
212,771,316,102,utilisable
212,776,137,120,utilisable
212,782,497,91,utilisable
212,783,463,128,utilisable
212,784,279,110,utilisable
212,790,241,81,utilisable
212,807,113,92,utilisable
212,815,349,68,utilisable
212,818,103,95,non_utilisable
212,827,228,100,utilisable
212,866,331,112,utilisable
212,878,88,99,utilisable
212,887,179,86,non_utilisable
212,893,307,125,utilisable
212,894,302,128,utilisable
212,895,234,110,non_utilisable
212,904,315,100,utilisable
212,906,274,107,utilisable
212,920,340,65,utilisable
212,924,287,117,non_utilisable
212,929,406,97,utilisable
212,938,261,61,utilisable
212,944,380,62,non_utilisable
212,949,486,74,utilisable
212,953,316,89,utilisable
212,955,106,91,utilisable
212,969,323,121,utilisable
212,974,225,110,utilisable
212,976,137,112,utilisable
212,977,443,89,utilisable
212,996,193,91,utilisable
212,999,283,81,utilisable
213,215,439,62,non_utilisable
213,245,409,68,utilisable
213,263,137,123,non_utilisable
213,266,194,97,utilisable
213,267,70,64,utilisable
213,275,474,61,utilisable
213,294,185,92,non_utilisable
213,296,235,90,utilisable
213,307,218,109,non_utilisable
213,344,103,81,non_utilisable
213,354,241,123,non_utilisable
213,358,88,111,utilisable
213,379,127,98,utilisable
213,397,157,92,utilisable
213,424,83,103,utilisable
213,429,294,125,utilisable
213,450,325,122,non_utilisable
213,482,226,68,utilisable
213,512,481,130,utilisable
213,543,451,100,utilisable
213,553,419,65,utilisable
213,556,323,80,utilisable
213,563,420,98,utilisable
213,593,266,98,utilisable
213,595,333,69,utilisable
213,600,171,86,utilisable
213,604,73,66,utilisable
213,613,66,77,utilisable
213,619,101,110,utilisable
213,628,299,127,utilisable
213,629,114,79,utilisable
213,637,104,76,utilisable
213,661,213,83,utilisable
213,664,446,115,utilisable
213,668,351,73,non_utilisable
213,672,406,64,utilisable
213,678,153,110,non_utilisable
213,684,200,99,utilisable
213,690,257,125,utilisable
213,695,156,83,utilisable
213,702,157,68,utilisable
213,707,166,69,non_utilisable
213,725,384,71,utilisable
213,736,251,126,non_utilisable
213,742,485,69,utilisable
213,744,329,97,utilisable
213,752,216,79,non_utilisable
213,758,350,125,utilisable
213,768,279,110,utilisable
213,772,172,92,utilisable
213,774,381,67,utilisable
213,778,96,103,non_utilisable
213,788,374,102,utilisable
213,814,127,128,non_utilisable
213,836,162,97,utilisable
213,867,172,105,non_utilisable
213,872,357,115,utilisable
213,879,164,63,utilisable
213,884,283,82,utilisable
213,900,447,69,utilisable
213,910,276,128,utilisable
213,916,352,85,non_utilisable
213,932,52,94,non_utilisable
213,957,127,68,utilisable
213,974,130,113,non_utilisable
213,987,226,116,utilisable
213,989,335,66,utilisable
213,990,305,130,utilisable
214,220,55,124,utilisable
214,228,498,98,utilisable
214,237,235,81,utilisable
214,240,310,69,utilisable
214,255,230,100,non_utilisable
214,304,450,72,non_utilisable
214,307,174,129,utilisable
214,321,417,122,non_utilisable
214,331,62,125,utilisable
214,333,152,97,utilisable
214,336,170,96,non_utilisable
214,350,438,96,utilisable
214,354,102,92,utilisable
214,359,221,114,utilisable
214,362,261,92,utilisable
214,365,474,91,utilisable
214,374,407,94,utilisable
214,379,74,128,utilisable
214,395,144,87,utilisable
214,437,180,82,utilisable
214,439,495,129,utilisable
214,441,109,115,utilisable
214,451,281,75,utilisable
214,472,100,104,utilisable
214,479,354,99,utilisable
214,482,232,119,utilisable
214,491,101,127,utilisable
214,497,352,129,non_utilisable
214,500,435,81,utilisable
214,506,243,106,utilisable
214,514,425,127,utilisable
214,532,230,73,utilisable
214,543,254,98,non_utilisable
214,560,163,94,utilisable
214,583,226,83,non_utilisable
214,584,374,65,utilisable
214,585,401,86,non_utilisable
214,590,249,76,non_utilisable
214,599,249,123,utilisable
214,601,314,128,non_utilisable
214,612,298,94,utilisable
214,623,362,99,non_utilisable
214,625,257,62,utilisable
214,638,468,104,utilisable
214,669,192,80,utilisable
214,676,363,105,utilisable
214,701,322,75,utilisable
214,705,355,62,utilisable
214,710,272,126,non_utilisable
214,711,171,83,utilisable
214,722,380,78,utilisable
214,723,479,102,utilisable
214,741,235,69,utilisable
214,745,208,65,utilisable
214,753,482,77,utilisable
214,756,452,82,non_utilisable
214,760,497,113,non_utilisable
214,774,139,88,utilisable
214,808,195,115,utilisable
214,861,413,77,utilisable
214,878,354,96,utilisable
214,882,332,69,non_utilisable
214,886,322,82,non_utilisable
214,893,467,104,utilisable
214,903,258,98,non_utilisable
214,906,92,61,utilisable
214,908,224,64,utilisable
214,937,349,108,utilisable
214,963,322,109,utilisable
214,964,180,61,utilisable
214,967,263,105,utilisable
214,976,131,70,non_utilisable
214,985,324,109,utilisable
215,270,272,68,non_utilisable
215,288,298,114,utilisable
215,296,258,114,utilisable
215,298,287,82,utilisable
215,313,352,92,non_utilisable
215,320,149,117,utilisable
215,324,480,114,utilisable
215,344,154,83,utilisable
215,364,321,124,utilisable
215,376,222,89,non_utilisable
215,392,483,68,utilisable
215,402,370,98,non_utilisable
215,416,493,67,utilisable
215,421,208,65,non_utilisable
215,422,176,92,utilisable
215,429,397,69,utilisable
215,467,275,70,utilisable
215,512,439,70,utilisable
215,513,287,113,utilisable
215,514,434,92,utilisable
215,519,62,72,utilisable
215,523,319,92,utilisable
215,527,357,97,utilisable
215,532,406,81,non_utilisable
215,541,409,116,non_utilisable
215,557,260,111,utilisable
215,559,124,126,non_utilisable
215,629,247,94,utilisable
215,635,500,69,utilisable
215,663,99,72,non_utilisable
215,665,89,110,utilisable
215,668,471,79,utilisable
215,684,331,63,non_utilisable
215,690,202,65,utilisable
215,698,227,61,utilisable
215,702,460,61,non_utilisable
215,715,406,91,utilisable
215,716,68,93,utilisable
215,722,447,60,non_utilisable
215,729,454,116,utilisable
215,730,471,80,utilisable
215,744,372,68,utilisable
215,749,347,63,utilisable
215,752,154,117,utilisable
215,766,490,87,utilisable
215,783,469,119,non_utilisable
215,785,60,72,non_utilisable
215,790,218,103,non_utilisable
215,797,219,61,utilisable
215,809,428,88,utilisable
215,813,457,95,non_utilisable
215,817,157,77,non_utilisable
215,831,267,81,utilisable
215,843,364,94,utilisable
215,867,344,124,utilisable
215,874,149,114,non_utilisable
215,894,167,93,utilisable
215,897,129,63,utilisable
215,914,440,90,non_utilisable
215,923,439,76,non_utilisable
215,926,332,119,utilisable
215,936,96,87,utilisable
215,937,287,125,non_utilisable
215,968,85,82,non_utilisable
215,977,188,66,utilisable
215,990,320,104,utilisable
216,237,340,118,utilisable
216,243,56,124,non_utilisable
216,246,60,64,utilisable
216,247,127,64,non_utilisable
216,261,68,115,utilisable
216,269,421,85,utilisable
216,291,374,84,utilisable
216,312,99,77,utilisable
216,329,428,92,non_utilisable
216,343,364,129,utilisable
216,354,393,107,utilisable
216,372,486,95,utilisable
216,376,462,75,utilisable
216,378,213,78,utilisable
216,382,265,79,utilisable
216,393,373,96,utilisable
216,439,408,94,utilisable
216,442,243,128,utilisable
216,449,295,80,utilisable
216,451,397,114,utilisable
216,452,271,122,utilisable
216,454,148,77,non_utilisable
216,455,138,70,non_utilisable
216,467,403,104,utilisable
216,470,461,70,utilisable
216,484,219,127,utilisable
216,502,297,73,utilisable
216,504,139,88,utilisable
216,505,347,98,non_utilisable
216,509,483,129,utilisable
216,538,252,98,utilisable
216,547,322,65,non_utilisable
216,555,67,85,utilisable
216,574,163,113,utilisable
216,579,253,99,utilisable
216,589,93,100,utilisable
216,591,206,128,utilisable
216,610,269,128,utilisable
216,615,125,87,utilisable
216,616,254,129,utilisable
216,617,108,88,utilisable
216,635,100,103,utilisable
216,656,477,88,utilisable
216,664,314,103,utilisable
216,665,437,69,utilisable
216,670,144,91,utilisable
216,682,304,128,utilisable
216,684,341,122,non_utilisable
216,705,219,104,utilisable
216,706,245,94,utilisable
216,720,306,110,utilisable
216,735,313,127,non_utilisable
216,736,85,122,utilisable
216,740,130,101,utilisable
216,760,253,119,non_utilisable
216,771,498,100,utilisable
216,772,310,127,utilisable
216,777,404,87,utilisable
216,782,169,67,utilisable
216,784,87,69,utilisable
216,786,417,109,utilisable
216,791,121,116,non_utilisable
216,814,177,103,utilisable
216,819,163,97,utilisable
216,820,238,79,non_utilisable
216,824,499,75,utilisable
216,831,333,95,utilisable
216,837,305,118,utilisable
216,842,193,72,utilisable
216,848,183,72,utilisable
216,863,211,68,utilisable
216,893,438,66,utilisable
216,900,170,75,utilisable
216,919,402,97,utilisable
216,925,340,115,utilisable
216,932,371,63,non_utilisable
216,943,253,64,utilisable
216,945,171,128,utilisable
216,947,248,67,non_utilisable
216,955,71,93,utilisable
216,968,208,115,utilisable
216,970,203,124,utilisable
216,972,332,91,utilisable
216,982,132,128,utilisable
216,994,390,89,utilisable
217,234,72,75,utilisable
217,243,181,67,non_utilisable
217,257,393,115,utilisable
217,263,158,90,utilisable
217,270,389,60,utilisable
217,275,445,118,utilisable
217,305,318,60,utilisable
217,308,444,69,utilisable
217,325,61,120,utilisable
217,335,436,106,utilisable
217,341,349,88,utilisable
217,343,341,94,utilisable
217,351,416,88,utilisable
217,367,441,102,utilisable
217,383,69,90,utilisable
217,388,131,125,utilisable
217,390,272,112,utilisable
217,395,122,74,utilisable
217,396,257,65,utilisable
217,397,65,129,utilisable
217,408,355,66,non_utilisable
217,429,284,72,utilisable
217,433,461,69,non_utilisable
217,434,440,76,utilisable
217,436,429,118,non_utilisable
217,445,136,110,utilisable
217,471,248,96,non_utilisable
217,489,341,70,utilisable
217,490,78,81,utilisable
217,500,312,71,utilisable
217,532,236,124,utilisable
217,545,149,100,utilisable
217,554,91,70,utilisable
217,556,172,108,non_utilisable
217,561,78,106,non_utilisable
217,588,210,68,utilisable
217,592,312,60,utilisable
217,609,386,114,utilisable
217,613,343,99,utilisable
217,636,317,116,utilisable
217,637,113,90,utilisable
217,638,89,60,utilisable
217,653,463,105,non_utilisable
217,657,443,121,utilisable
217,659,118,112,utilisable
217,660,98,81,non_utilisable
217,665,361,81,utilisable
217,685,279,78,utilisable
217,695,361,95,utilisable
217,709,390,95,utilisable
217,722,430,60,utilisable
217,730,99,102,utilisable
217,731,323,100,utilisable
217,734,190,114,utilisable
217,760,157,100,utilisable
217,763,457,101,utilisable
217,764,176,110,utilisable
217,778,356,71,utilisable
217,782,124,120,utilisable
217,790,402,99,non_utilisable
217,791,148,92,utilisable
217,795,226,105,utilisable
217,800,130,100,utilisable
217,803,450,95,utilisable
217,816,415,83,utilisable
217,823,79,100,utilisable
217,838,317,116,utilisable
217,841,295,68,non_utilisable
217,851,276,119,utilisable
217,861,432,122,utilisable
217,865,270,70,non_utilisable
217,873,471,94,non_utilisable
217,883,106,108,utilisable
217,898,425,75,non_utilisable
217,902,455,98,utilisable
217,910,277,126,utilisable
217,911,459,84,utilisable
217,926,414,127,utilisable
217,932,251,97,utilisable
217,960,428,97,utilisable
217,962,312,112,utilisable
217,982,441,80,utilisable
217,986,189,106,non_utilisable
217,992,426,83,utilisable
218,225,280,110,utilisable
218,230,76,93,utilisable
218,253,333,78,non_utilisable
218,259,391,66,utilisable
218,277,361,108,utilisable
218,307,53,115,utilisable
218,317,87,96,utilisable
218,318,469,85,non_utilisable
218,319,307,100,utilisable
218,323,294,123,utilisable
218,325,455,70,utilisable
218,349,51,103,non_utilisable
218,362,469,84,non_utilisable
218,367,200,105,utilisable
218,368,353,91,utilisable
218,374,274,70,utilisable
218,382,191,62,non_utilisable
218,383,184,74,utilisable
218,432,492,88,utilisable
218,435,372,97,utilisable
218,450,358,92,utilisable
218,473,449,105,utilisable
218,495,444,73,utilisable
218,497,160,122,utilisable
218,500,176,93,non_utilisable
218,512,128,97,non_utilisable
218,541,77,102,utilisable
218,583,158,125,utilisable
218,597,344,122,utilisable
218,653,443,112,utilisable
218,660,104,101,utilisable
218,661,140,102,utilisable
218,674,277,97,utilisable
218,677,344,90,utilisable
218,683,443,82,non_utilisable
218,689,205,109,utilisable
218,692,398,121,non_utilisable
218,694,284,101,utilisable
218,701,260,103,utilisable
218,714,185,108,utilisable
218,725,184,96,utilisable
218,737,456,64,utilisable
218,749,133,126,non_utilisable
218,757,58,68,non_utilisable
218,761,259,89,utilisable
218,770,159,61,utilisable
218,782,228,101,utilisable
218,790,496,64,non_utilisable
218,798,471,76,utilisable
218,813,334,123,non_utilisable
218,814,492,80,utilisable
218,819,56,94,utilisable
218,876,404,94,utilisable
218,882,497,128,utilisable
218,883,89,77,utilisable
218,905,295,68,utilisable
218,911,422,99,utilisable
218,924,249,126,utilisable
218,925,289,97,utilisable
218,938,336,110,non_utilisable
218,945,349,124,utilisable
218,961,357,124,non_utilisable
218,972,476,77,utilisable
218,977,403,83,utilisable
218,986,148,69,utilisable
218,989,168,107,utilisable
218,991,365,73,utilisable
219,249,356,60,utilisable
219,250,81,126,utilisable
219,258,57,124,utilisable
219,261,300,87,utilisable
219,281,257,70,utilisable
219,282,52,62,utilisable
219,297,311,111,utilisable
219,327,53,88,utilisable
219,333,442,123,non_utilisable
219,343,325,105,utilisable
219,344,113,81,non_utilisable
219,348,195,91,utilisable
219,352,145,124,utilisable
219,359,261,62,non_utilisable
219,360,66,77,utilisable
219,369,101,123,utilisable
219,386,172,83,utilisable
219,399,139,75,non_utilisable
219,419,81,92,utilisable
219,444,171,110,utilisable
219,445,290,100,utilisable
219,446,104,72,non_utilisable
219,452,453,123,non_utilisable
219,480,251,90,utilisable
219,486,234,113,non_utilisable
219,488,267,129,utilisable
219,494,240,99,non_utilisable
219,506,263,123,utilisable
219,518,455,79,utilisable
219,530,295,112,utilisable
219,532,213,121,utilisable
219,535,354,71,non_utilisable
219,537,110,127,non_utilisable
219,542,447,124,utilisable
219,547,99,121,utilisable
219,581,236,71,utilisable
219,595,459,91,utilisable
219,599,93,119,utilisable
219,626,337,103,utilisable
219,646,71,118,utilisable
219,655,161,83,utilisable
219,660,301,64,non_utilisable
219,682,473,130,utilisable
219,683,149,104,utilisable
219,693,200,74,utilisable
219,695,281,61,utilisable
219,698,478,60,utilisable
219,704,51,124,utilisable
219,712,137,100,utilisable
219,728,106,94,non_utilisable
219,729,296,81,utilisable
219,733,382,113,non_utilisable
219,734,57,90,utilisable
219,750,326,118,non_utilisable
219,753,492,112,utilisable
219,762,318,91,utilisable
219,765,98,124,utilisable
219,766,167,94,non_utilisable
219,774,113,116,non_utilisable
219,780,347,118,utilisable
219,782,224,87,utilisable
219,785,272,112,utilisable
219,805,58,72,utilisable
219,808,254,117,utilisable
219,819,427,62,utilisable
219,838,499,84,utilisable
219,848,228,110,utilisable
219,861,416,128,utilisable
219,867,319,102,utilisable
219,870,184,82,non_utilisable
219,883,435,64,utilisable
219,888,55,104,utilisable
219,890,191,70,utilisable
219,896,311,63,utilisable
219,897,356,93,utilisable
219,907,159,120,non_utilisable
219,911,129,87,utilisable
219,920,311,60,non_utilisable
219,934,59,96,utilisable
219,936,478,85,non_utilisable
219,937,453,63,non_utilisable
219,991,455,102,utilisable
219,999,476,66,non_utilisable
220,227,251,66,utilisable
220,232,58,96,utilisable
220,251,158,65,utilisable
220,262,303,113,non_utilisable
220,285,160,123,utilisable
220,289,197,91,utilisable
220,293,232,65,non_utilisable
220,310,283,81,utilisable
220,312,157,94,utilisable
220,317,104,76,utilisable
220,322,60,103,utilisable
220,330,379,121,utilisable
220,347,390,60,utilisable
220,352,384,104,utilisable
220,359,351,100,utilisable
220,384,383,121,utilisable
220,386,237,85,utilisable
220,391,71,106,utilisable
220,401,203,61,non_utilisable
220,404,495,121,utilisable
220,407,135,84,utilisable
220,413,267,86,utilisable
220,416,235,64,utilisable
220,447,290,74,non_utilisable
220,460,232,129,utilisable
220,463,357,80,utilisable
220,484,481,108,utilisable
220,492,178,70,utilisable
220,498,241,103,utilisable
220,527,147,127,utilisable
220,528,479,104,utilisable
220,530,321,102,non_utilisable
220,533,438,63,utilisable
220,540,51,72,utilisable
220,556,268,73,utilisable
220,559,376,97,utilisable
220,576,188,97,utilisable
220,587,172,73,utilisable
220,599,318,122,utilisable
220,610,355,90,non_utilisable
220,620,410,117,non_utilisable
220,657,107,68,utilisable
220,662,394,109,utilisable
220,664,174,91,utilisable
220,665,157,63,utilisable
220,668,332,122,utilisable
220,683,463,121,non_utilisable
220,691,481,62,utilisable
220,705,448,110,utilisable
220,707,99,90,non_utilisable
220,714,236,73,utilisable
220,717,374,119,non_utilisable
220,721,56,90,utilisable
220,733,149,110,non_utilisable
220,743,186,73,non_utilisable
220,752,270,111,utilisable
220,776,105,117,utilisable
220,784,444,90,utilisable
220,790,75,85,utilisable
220,802,391,65,utilisable
220,804,169,92,utilisable
220,807,327,127,utilisable
220,821,57,99,utilisable
220,831,346,88,utilisable
220,843,467,108,utilisable
220,856,302,109,utilisable
220,874,76,76,utilisable
220,877,258,127,non_utilisable
220,904,215,97,utilisable
220,905,89,113,utilisable
220,930,387,77,utilisable
220,934,497,112,utilisable
220,935,97,98,non_utilisable
220,963,309,63,utilisable
220,968,61,77,utilisable
220,978,68,84,non_utilisable
221,223,282,72,non_utilisable
221,225,346,96,utilisable
221,228,446,126,utilisable
221,250,62,127,utilisable
221,262,215,110,non_utilisable
221,279,280,66,utilisable
221,287,247,85,utilisable
221,304,153,105,utilisable
221,305,309,92,non_utilisable
221,311,364,66,utilisable
221,353,283,66,utilisable
221,382,485,97,utilisable
221,390,469,126,utilisable
221,416,339,84,utilisable
221,421,239,89,non_utilisable
221,425,143,77,utilisable
221,428,173,110,utilisable
221,455,188,71,utilisable
221,488,455,77,utilisable
221,498,171,110,utilisable
221,509,102,106,utilisable
221,528,223,117,utilisable
221,555,496,128,utilisable
221,598,124,92,utilisable
221,599,274,118,non_utilisable
221,606,127,122,utilisable
221,643,357,107,utilisable
221,645,242,82,non_utilisable
221,653,151,130,utilisable
221,679,167,63,utilisable
221,695,151,100,utilisable
221,749,262,73,utilisable
221,763,247,105,non_utilisable
221,764,106,128,non_utilisable
221,790,105,63,utilisable
221,798,116,130,utilisable
221,808,266,102,utilisable
221,812,382,106,non_utilisable
221,816,468,118,utilisable
221,820,435,109,utilisable
221,852,301,128,utilisable
221,870,428,78,utilisable
221,872,375,63,utilisable
221,886,117,65,utilisable
221,890,295,119,non_utilisable
221,891,447,82,utilisable
221,895,66,109,non_utilisable
221,899,405,122,utilisable
221,909,175,122,utilisable
221,912,58,92,non_utilisable
221,925,311,100,utilisable
221,928,188,83,utilisable
221,940,285,100,utilisable
221,963,72,93,utilisable
221,977,478,72,non_utilisable
221,991,393,63,non_utilisable
222,237,429,124,utilisable
222,241,398,90,utilisable
222,250,375,114,utilisable
222,260,120,85,utilisable
222,267,207,105,utilisable
222,289,92,104,non_utilisable
222,298,309,91,non_utilisable
222,317,210,118,utilisable
222,360,428,103,utilisable
222,363,61,100,utilisable
222,377,90,121,utilisable
222,380,294,100,utilisable
222,396,69,60,utilisable
222,401,378,70,utilisable
222,405,174,84,utilisable
222,408,434,62,utilisable
222,411,58,65,utilisable
222,452,120,76,non_utilisable
222,453,451,82,utilisable
222,499,419,115,utilisable
222,500,67,68,utilisable
222,502,145,129,utilisable
222,516,259,64,non_utilisable
222,527,180,64,utilisable
222,558,218,120,utilisable
222,559,385,86,utilisable
222,598,286,120,utilisable
222,613,199,87,non_utilisable
222,616,177,66,utilisable
222,624,468,76,utilisable
222,629,473,63,non_utilisable
222,630,217,95,utilisable
222,639,267,81,utilisable
222,651,346,75,non_utilisable
222,655,107,92,utilisable
222,661,197,115,utilisable
222,662,390,86,utilisable
222,664,304,97,utilisable
222,672,181,98,utilisable
222,694,210,119,utilisable
222,703,54,111,non_utilisable
222,705,380,100,utilisable
222,709,465,87,utilisable
222,712,434,94,utilisable
222,715,143,122,utilisable
222,749,169,73,utilisable
222,752,109,62,utilisable
222,757,368,109,utilisable
222,764,390,61,utilisable
222,812,114,79,non_utilisable
222,813,172,74,utilisable
222,817,245,120,utilisable
222,826,170,91,utilisable
222,835,491,78,utilisable
222,841,326,72,utilisable
222,844,143,103,utilisable
222,846,191,68,non_utilisable
222,849,260,99,utilisable
222,855,216,95,non_utilisable
222,874,403,94,non_utilisable
222,919,491,107,utilisable
222,921,443,61,non_utilisable
222,922,230,106,utilisable
222,939,155,118,non_utilisable
222,960,351,114,utilisable
222,964,225,87,utilisable
222,974,470,84,non_utilisable
222,987,163,118,utilisable
222,992,221,128,utilisable
223,230,50,79,utilisable
223,261,291,109,utilisable
223,279,419,91,utilisable
223,290,206,127,utilisable
223,317,127,102,utilisable
223,320,222,118,utilisable
223,321,483,128,non_utilisable
223,327,95,64,utilisable
223,342,477,74,non_utilisable
223,343,326,111,utilisable
223,355,323,65,utilisable
223,370,228,64,utilisable
223,380,118,105,non_utilisable
223,381,257,61,utilisable
223,408,171,66,utilisable
223,410,108,119,utilisable
223,415,125,71,utilisable
223,427,54,71,utilisable
223,428,258,70,utilisable
223,434,117,77,utilisable
223,449,243,130,utilisable
223,460,376,60,utilisable
223,471,136,116,utilisable
223,488,106,86,utilisable
223,504,327,72,utilisable
223,539,142,87,utilisable
223,562,310,70,utilisable
223,563,372,68,utilisable
223,564,325,121,utilisable
223,565,187,109,utilisable
223,569,467,63,utilisable
223,572,244,115,utilisable
223,575,95,81,non_utilisable
223,586,217,60,utilisable
223,587,197,90,utilisable
223,588,396,117,utilisable
223,603,150,72,utilisable
223,607,497,118,utilisable
223,619,236,94,utilisable
223,621,282,117,utilisable
223,626,98,80,utilisable
223,635,100,117,utilisable
223,642,295,100,non_utilisable
223,644,201,119,non_utilisable
223,645,295,119,utilisable
223,647,145,113,utilisable
223,662,148,112,utilisable
223,677,412,79,utilisable
223,679,197,93,utilisable
223,684,356,83,utilisable
223,691,149,115,utilisable
223,693,347,129,utilisable
223,700,52,102,utilisable
223,716,443,85,non_utilisable
223,742,270,86,utilisable
223,745,170,123,utilisable
223,762,400,114,non_utilisable
223,763,60,83,utilisable
223,774,59,76,non_utilisable
223,778,500,89,utilisable
223,797,75,72,utilisable
223,805,345,115,non_utilisable
223,812,305,122,utilisable
223,825,340,64,utilisable
223,831,300,95,utilisable
223,838,302,71,utilisable
223,843,249,126,non_utilisable
223,865,171,121,utilisable
223,870,379,124,non_utilisable
223,872,488,114,utilisable
223,879,164,122,utilisable
223,887,205,64,utilisable
223,897,290,109,utilisable
223,898,470,74,utilisable
223,905,315,89,utilisable
223,914,108,120,utilisable
223,915,460,130,utilisable
223,920,262,96,non_utilisable
223,927,155,64,utilisable
223,933,316,110,utilisable
223,941,371,120,utilisable
223,973,140,76,non_utilisable
223,985,267,62,utilisable
223,995,450,75,utilisable
224,230,136,60,utilisable
224,263,343,109,utilisable
224,281,388,91,utilisable
224,282,202,78,utilisable
224,284,341,99,utilisable
224,295,405,85,utilisable
224,299,84,84,utilisable
224,309,118,108,utilisable
224,327,333,100,utilisable
224,330,122,65,utilisable
224,353,334,130,utilisable
224,378,332,80,utilisable
224,386,310,116,utilisable
224,388,215,69,utilisable
224,403,301,104,non_utilisable
224,408,122,66,utilisable
224,415,447,94,non_utilisable
224,416,352,77,utilisable
224,417,329,111,non_utilisable
224,424,198,130,utilisable
224,429,116,86,utilisable
224,455,320,110,non_utilisable
224,456,127,123,utilisable
224,472,295,94,non_utilisable
224,476,293,127,utilisable
224,486,130,108,utilisable
224,509,63,116,utilisable
224,510,207,79,utilisable
224,519,212,95,utilisable
224,531,323,73,utilisable
224,550,156,69,non_utilisable
224,570,157,113,non_utilisable
224,594,80,61,non_utilisable
224,597,420,82,utilisable
224,599,419,122,non_utilisable
224,626,57,117,non_utilisable
224,630,443,78,utilisable
224,631,452,79,non_utilisable
224,657,198,116,utilisable
224,665,269,115,utilisable
224,673,455,76,utilisable
224,678,271,101,utilisable
224,694,327,128,non_utilisable
224,702,207,120,utilisable
224,703,169,106,utilisable
224,714,376,126,utilisable
224,723,228,64,non_utilisable
224,724,270,128,utilisable
224,728,137,86,utilisable
224,732,290,70,utilisable
224,740,397,104,utilisable
224,743,294,72,utilisable
224,752,437,120,non_utilisable
224,769,447,105,utilisable
224,797,116,91,utilisable
224,800,212,110,utilisable
224,802,352,90,non_utilisable
224,808,139,127,utilisable
224,822,114,95,utilisable
224,867,385,93,utilisable
224,879,174,129,non_utilisable
224,905,183,82,non_utilisable
224,918,111,69,utilisable
224,926,104,76,non_utilisable
224,934,69,106,utilisable
224,941,219,67,non_utilisable
224,947,193,116,utilisable
224,963,125,92,non_utilisable
224,966,458,107,utilisable
224,972,322,81,non_utilisable
224,987,343,100,utilisable
224,993,496,90,non_utilisable
224,999,133,79,utilisable
225,233,247,60,non_utilisable
225,244,393,114,utilisable
225,253,213,127,utilisable
225,286,294,81,non_utilisable
225,293,278,91,non_utilisable
225,296,406,99,utilisable
225,304,314,77,utilisable
225,309,274,119,utilisable
225,316,459,94,non_utilisable
225,320,334,63,utilisable
225,341,128,99,utilisable
225,349,357,73,utilisable
225,356,146,123,utilisable
