Ville1,Ville2,Distance,Vitesse,Statut
136,409,166,89,utilisable
136,420,120,72,utilisable
136,443,470,104,non_utilisable
136,457,83,89,utilisable
136,459,312,118,utilisable
136,464,232,90,utilisable
136,465,352,126,non_utilisable
136,468,483,113,non_utilisable
136,474,70,67,utilisable
136,499,126,127,non_utilisable
137,157,297,128,utilisable
137,173,226,65,non_utilisable
137,177,304,126,utilisable
137,179,124,78,non_utilisable
137,194,262,128,non_utilisable
137,200,418,93,utilisable
137,202,85,66,non_utilisable
137,203,421,127,utilisable
137,210,311,61,non_utilisable
137,230,471,64,utilisable
137,233,147,87,non_utilisable
137,246,481,109,utilisable
137,248,492,78,utilisable
137,255,142,66,utilisable
137,269,483,70,non_utilisable
137,273,298,113,utilisable
137,276,408,69,utilisable
137,282,459,92,utilisable
137,297,489,103,utilisable
137,310,329,85,utilisable
137,312,200,102,non_utilisable
137,327,115,96,non_utilisable
137,329,388,121,utilisable
137,330,237,107,utilisable
137,334,400,125,utilisable
137,344,148,77,non_utilisable
137,365,143,80,utilisable
137,368,141,102,utilisable
137,376,347,72,utilisable
137,381,169,111,non_utilisable
137,382,445,108,utilisable
137,396,324,98,utilisable
137,399,296,93,utilisable
137,407,53,94,non_utilisable
137,409,52,69,non_utilisable
137,415,309,103,non_utilisable
137,416,389,98,utilisable
137,446,450,72,utilisable
137,485,352,62,non_utilisable
137,490,353,116,utilisable
138,140,436,94,utilisable
138,164,66,68,utilisable
138,169,283,93,non_utilisable
138,185,490,108,utilisable
138,189,67,65,utilisable
138,190,82,83,non_utilisable
138,194,55,101,utilisable
138,195,225,68,utilisable
138,208,159,90,utilisable
138,223,184,84,non_utilisable
138,228,210,73,utilisable
138,239,344,73,utilisable
138,245,477,115,utilisable
138,246,63,94,utilisable
138,257,101,114,utilisable
138,268,135,61,utilisable
138,282,476,80,non_utilisable
138,291,180,95,utilisable
138,312,313,80,utilisable
138,323,200,83,utilisable
138,334,324,62,non_utilisable
138,339,338,84,non_utilisable
138,341,294,100,utilisable
138,350,438,83,utilisable
138,352,440,114,utilisable
138,370,343,67,utilisable
138,373,259,109,utilisable
138,381,167,125,non_utilisable
138,403,294,62,utilisable
138,406,436,108,utilisable
138,411,154,100,utilisable
138,422,196,93,utilisable
138,430,494,70,utilisable
138,444,71,92,utilisable
138,445,341,103,utilisable
138,453,481,105,utilisable
138,458,231,74,utilisable
138,466,272,86,utilisable
138,473,354,102,utilisable
138,494,249,102,utilisable
139,163,299,111,utilisable
139,167,278,90,utilisable
139,171,285,98,utilisable
139,176,152,128,utilisable
139,179,433,69,utilisable
139,182,238,84,non_utilisable
139,211,387,118,utilisable
139,219,482,120,utilisable
139,222,310,78,utilisable
139,225,110,69,utilisable
139,242,200,111,non_utilisable
139,258,260,120,utilisable
139,267,185,67,utilisable
139,288,170,120,non_utilisable
139,325,341,61,utilisable
139,334,162,62,non_utilisable
139,342,298,104,utilisable
139,345,483,120,utilisable
139,357,358,112,utilisable
139,358,389,117,utilisable
139,371,142,65,utilisable
139,379,499,86,non_utilisable
139,385,350,97,utilisable
139,393,456,108,utilisable
139,402,475,63,utilisable
139,411,165,84,utilisable
139,419,53,60,utilisable
139,424,257,125,non_utilisable
139,455,130,65,utilisable
139,473,382,65,utilisable
139,477,80,76,non_utilisable
139,481,64,91,utilisable
139,482,492,116,utilisable
139,483,79,129,utilisable
139,487,279,95,utilisable
140,148,496,77,utilisable
140,149,137,130,non_utilisable
140,161,225,101,utilisable
140,216,326,85,utilisable
140,220,105,109,non_utilisable
140,225,309,116,utilisable
140,242,127,78,utilisable
140,244,380,83,utilisable
140,258,314,93,non_utilisable
140,267,256,86,non_utilisable
140,270,482,97,utilisable
140,278,297,64,utilisable
140,283,281,126,utilisable
140,284,274,61,utilisable
140,300,365,96,utilisable
140,304,203,83,non_utilisable
140,306,229,68,non_utilisable
140,318,84,92,utilisable
140,321,121,128,non_utilisable
140,335,224,115,utilisable
140,339,231,128,utilisable
140,344,386,130,utilisable
140,374,496,91,utilisable
140,377,348,76,utilisable
140,378,323,126,utilisable
140,394,485,126,non_utilisable
140,397,445,106,utilisable
140,402,150,121,non_utilisable
140,405,292,95,non_utilisable
140,410,434,119,utilisable
140,415,268,101,utilisable
140,418,311,90,utilisable
140,420,491,86,utilisable
140,426,225,123,utilisable
140,428,465,70,utilisable
140,443,278,121,utilisable
140,451,387,112,non_utilisable
140,457,395,89,utilisable
140,458,241,81,utilisable
140,461,190,90,utilisable
140,467,189,109,non_utilisable
140,468,407,61,utilisable
140,471,73,123,utilisable
140,477,122,70,utilisable
140,478,71,87,utilisable
140,482,178,91,utilisable
140,485,115,73,utilisable
140,498,217,94,non_utilisable
141,147,357,75,utilisable
141,152,173,62,utilisable
141,169,290,108,non_utilisable
141,184,357,70,utilisable
141,214,267,103,utilisable
141,224,395,67,utilisable
141,227,116,62,utilisable
141,233,142,127,non_utilisable
141,236,482,71,utilisable
141,248,389,65,non_utilisable
141,253,382,130,utilisable
141,275,399,118,utilisable
141,287,238,107,non_utilisable
141,293,459,86,utilisable
141,296,330,94,utilisable
141,303,472,115,non_utilisable
141,315,123,81,utilisable
141,322,88,78,utilisable
141,361,99,112,non_utilisable
141,365,308,81,utilisable
141,370,248,64,non_utilisable
141,372,392,74,utilisable
141,382,290,104,utilisable
141,384,262,115,utilisable
141,399,276,79,utilisable
141,406,95,97,utilisable
141,411,465,125,utilisable
141,429,457,112,utilisable
141,436,346,99,utilisable
141,437,118,110,utilisable
141,448,391,128,utilisable
141,455,154,72,non_utilisable
141,460,476,69,utilisable
141,473,59,129,utilisable
141,478,381,85,utilisable
141,483,249,109,utilisable
141,490,383,128,utilisable
141,495,429,115,utilisable
141,499,235,111,non_utilisable
142,159,414,106,utilisable
142,209,401,116,utilisable
142,213,99,94,utilisable
142,218,301,80,non_utilisable
142,224,463,86,utilisable
142,232,349,94,non_utilisable
142,242,181,115,non_utilisable
142,254,191,116,utilisable
142,270,432,79,utilisable
142,285,491,111,non_utilisable
142,286,140,122,utilisable
142,300,250,110,utilisable
142,314,63,125,utilisable
142,328,298,120,utilisable
142,329,164,96,utilisable
142,335,343,66,utilisable
142,338,220,105,utilisable
142,342,236,124,utilisable
142,420,293,88,utilisable
142,480,95,108,utilisable
142,484,370,126,utilisable
142,487,435,77,non_utilisable
142,488,283,71,utilisable
142,491,409,77,utilisable
143,144,204,129,utilisable
143,147,424,125,utilisable
143,148,395,83,non_utilisable
143,149,95,92,utilisable
143,151,270,68,utilisable
143,158,300,111,utilisable
143,191,164,80,utilisable
143,195,457,72,utilisable
143,197,201,117,utilisable
143,201,62,125,utilisable
143,207,168,106,utilisable
143,231,437,109,utilisable
143,234,304,117,utilisable
143,237,444,75,utilisable
143,239,429,108,non_utilisable
143,249,264,96,utilisable
143,292,370,98,utilisable
143,301,275,90,utilisable
143,313,274,113,utilisable
143,317,387,107,utilisable
143,318,189,96,utilisable
143,335,500,114,non_utilisable
143,345,399,122,utilisable
143,358,413,118,non_utilisable
143,362,342,70,non_utilisable
143,379,176,64,utilisable
143,408,218,61,utilisable
143,414,206,76,utilisable
143,416,328,83,non_utilisable
143,420,200,78,utilisable
143,425,312,97,utilisable
143,426,87,112,non_utilisable
143,454,225,71,utilisable
143,459,498,105,utilisable
143,495,421,79,non_utilisable
144,166,189,62,utilisable
144,170,224,105,utilisable
144,172,320,113,utilisable
144,179,326,88,utilisable
144,192,267,88,non_utilisable
144,209,412,78,utilisable
144,210,88,90,non_utilisable
144,225,211,95,utilisable
144,228,368,61,utilisable
144,243,123,87,utilisable
144,244,203,116,utilisable
144,247,389,68,utilisable
144,248,218,88,utilisable
144,258,69,93,utilisable
144,268,410,91,utilisable
144,273,230,63,non_utilisable
144,274,348,93,utilisable
144,279,242,82,utilisable
144,282,279,60,utilisable
144,284,124,101,utilisable
144,321,438,83,utilisable
144,330,164,116,utilisable
144,372,306,123,utilisable
144,394,431,105,utilisable
144,409,464,71,utilisable
144,411,424,113,utilisable
144,427,189,126,utilisable
144,438,373,112,utilisable
144,459,130,116,utilisable
144,464,417,70,utilisable
144,490,359,100,utilisable
144,493,102,70,utilisable
144,496,108,104,utilisable
144,499,231,65,non_utilisable
145,153,137,113,utilisable
145,174,345,123,utilisable
145,188,362,71,non_utilisable
145,205,261,86,utilisable
145,221,156,90,non_utilisable
145,226,356,92,utilisable
145,230,83,90,non_utilisable
145,232,478,101,non_utilisable
145,237,313,62,utilisable
145,260,120,102,non_utilisable
145,278,484,60,utilisable
145,290,134,82,utilisable
145,293,94,118,non_utilisable
145,312,357,126,utilisable
145,318,211,86,non_utilisable
145,321,489,106,utilisable
145,326,431,117,utilisable
145,330,108,98,utilisable
145,331,328,88,utilisable
145,348,241,117,utilisable
145,377,243,100,non_utilisable
145,386,246,90,utilisable
145,387,186,112,non_utilisable
145,405,241,104,utilisable
145,412,152,130,utilisable
145,413,228,66,utilisable
145,425,188,77,utilisable
145,433,113,86,utilisable
145,447,493,70,non_utilisable
145,450,232,83,utilisable
145,463,80,80,utilisable
145,468,446,77,utilisable
145,469,220,116,utilisable
145,475,431,96,utilisable
145,476,310,129,utilisable
145,478,298,85,utilisable
145,491,179,112,utilisable
146,164,275,91,utilisable
146,168,295,90,utilisable
146,176,237,78,utilisable
146,179,410,125,non_utilisable
146,184,366,79,utilisable
146,191,397,60,non_utilisable
146,207,337,62,utilisable
146,227,459,127,utilisable
146,236,111,122,utilisable
146,255,356,101,utilisable
146,267,463,122,utilisable
146,283,367,99,utilisable
146,287,235,70,non_utilisable
146,304,311,94,non_utilisable
146,305,166,74,utilisable
146,307,449,130,utilisable
146,342,152,106,utilisable
146,348,191,130,utilisable
146,378,496,67,utilisable
146,379,386,61,utilisable
146,383,412,100,utilisable
146,386,285,90,utilisable
146,392,108,102,utilisable
146,404,359,106,utilisable
146,413,87,75,utilisable
146,422,226,60,non_utilisable
146,430,349,113,utilisable
146,445,322,127,utilisable
146,450,487,92,utilisable
146,476,300,83,non_utilisable
146,480,92,67,non_utilisable
146,495,290,113,utilisable
146,498,381,126,utilisable
147,166,424,107,utilisable
147,167,239,107,non_utilisable
147,190,280,103,utilisable
147,191,225,67,utilisable
147,195,273,83,non_utilisable
147,209,390,93,utilisable
147,235,187,94,utilisable
147,238,267,83,utilisable
147,251,312,76,utilisable
147,261,244,99,utilisable
147,274,346,75,non_utilisable
147,282,126,103,utilisable
147,290,275,74,non_utilisable
147,293,274,79,non_utilisable
147,307,444,127,utilisable
147,309,417,72,utilisable
147,317,465,72,utilisable
147,319,118,114,utilisable
147,327,119,74,utilisable
147,338,500,78,non_utilisable
147,350,462,118,utilisable
147,365,132,96,utilisable
147,372,245,119,utilisable
147,377,128,85,utilisable
147,379,461,113,utilisable
147,381,203,89,utilisable
147,385,193,129,non_utilisable
147,402,351,111,utilisable
147,413,165,123,utilisable
147,415,347,113,non_utilisable
147,422,165,101,utilisable
147,438,178,107,utilisable
147,442,394,120,utilisable
147,446,493,98,utilisable
147,456,218,123,utilisable
147,457,155,78,utilisable
147,466,431,114,non_utilisable
147,467,194,96,utilisable
147,469,67,93,utilisable
147,489,485,128,utilisable
147,494,343,106,utilisable
147,497,492,101,utilisable
148,149,312,109,utilisable
148,158,264,126,utilisable
148,179,365,105,utilisable
148,183,418,126,non_utilisable
148,184,436,66,utilisable
148,202,390,127,utilisable
148,209,351,76,non_utilisable
148,216,275,69,non_utilisable
148,218,416,67,utilisable
148,227,166,114,utilisable
148,238,431,125,utilisable
148,249,220,120,utilisable
148,252,438,81,utilisable
148,253,419,92,utilisable
148,256,325,68,utilisable
148,270,302,78,utilisable
148,272,332,114,utilisable
148,278,316,69,utilisable
148,294,403,87,utilisable
148,301,264,84,utilisable
148,307,179,74,utilisable
148,316,423,81,utilisable
148,317,95,126,utilisable
148,319,448,115,utilisable
148,321,289,60,utilisable
148,330,351,107,utilisable
148,332,152,119,utilisable
148,341,230,78,utilisable
148,365,397,81,utilisable
148,370,284,76,utilisable
148,386,308,127,utilisable
148,392,142,112,utilisable
148,396,227,75,utilisable
148,398,368,100,utilisable
148,415,489,116,utilisable
148,422,235,92,utilisable
148,426,440,60,non_utilisable
148,428,102,64,non_utilisable
148,431,100,114,utilisable
148,445,63,84,utilisable
148,452,96,91,utilisable
148,455,156,126,utilisable
148,465,450,129,non_utilisable
148,476,485,109,non_utilisable
148,478,315,72,utilisable
148,479,409,71,non_utilisable
148,491,400,120,utilisable
148,498,332,100,non_utilisable
149,155,412,90,utilisable
149,172,302,75,utilisable
149,183,435,93,utilisable
149,185,252,77,utilisable
149,188,207,105,utilisable
149,198,140,66,utilisable
149,201,441,87,utilisable
149,202,84,100,utilisable
149,220,346,127,utilisable
149,225,239,122,utilisable
149,236,413,81,non_utilisable
149,239,122,63,utilisable
149,245,74,106,utilisable
149,249,172,121,non_utilisable
149,252,77,88,utilisable
149,258,341,94,non_utilisable
149,266,293,79,utilisable
149,282,256,123,utilisable
149,291,443,95,utilisable
149,293,111,84,utilisable
149,294,141,106,utilisable
149,316,350,80,utilisable
149,327,407,68,utilisable
149,331,201,111,utilisable
149,334,106,71,utilisable
149,345,175,89,utilisable
149,351,472,93,utilisable
149,353,93,110,utilisable
149,363,160,62,utilisable
149,372,351,75,utilisable
149,381,289,63,utilisable
149,391,330,69,utilisable
149,405,207,123,utilisable
149,412,74,94,non_utilisable
149,417,258,128,utilisable
149,427,235,68,utilisable
149,439,134,90,utilisable
149,442,356,101,utilisable
149,451,177,60,utilisable
149,467,303,116,utilisable
149,476,57,82,utilisable
149,489,308,118,utilisable
149,499,424,120,utilisable
150,164,288,70,utilisable
150,179,260,93,utilisable
150,187,287,124,utilisable
150,188,456,95,utilisable
150,192,308,98,utilisable
150,199,445,97,utilisable
150,201,401,93,utilisable
150,215,365,128,non_utilisable
150,223,194,101,utilisable
150,240,376,99,utilisable
150,246,107,85,non_utilisable
150,276,214,90,utilisable
150,295,377,119,utilisable
150,296,185,114,utilisable
150,299,283,120,utilisable
150,306,162,97,utilisable
150,310,290,108,non_utilisable
150,312,227,99,utilisable
150,327,53,108,utilisable
150,337,379,104,utilisable
150,356,469,74,utilisable
150,361,272,125,non_utilisable
150,373,177,77,utilisable
150,378,82,110,utilisable
150,392,208,108,utilisable
150,394,439,84,utilisable
150,433,354,119,utilisable
150,434,376,116,utilisable
150,462,297,78,utilisable
150,464,282,129,non_utilisable
150,491,160,97,utilisable
151,159,469,91,non_utilisable
151,169,347,111,non_utilisable
151,170,261,125,utilisable
151,178,53,83,non_utilisable
151,188,329,61,utilisable
151,191,401,106,non_utilisable
151,192,337,107,utilisable
151,209,301,93,utilisable
151,211,342,77,utilisable
151,220,83,77,utilisable
151,222,185,94,non_utilisable
151,225,145,110,utilisable
151,230,450,112,non_utilisable
151,237,114,102,utilisable
151,255,360,122,utilisable
151,256,202,66,non_utilisable
151,260,52,105,utilisable
151,270,56,130,utilisable
151,271,257,75,utilisable
151,274,272,109,utilisable
151,290,137,86,non_utilisable
151,300,420,115,utilisable
151,301,407,115,utilisable
151,303,51,72,utilisable
151,306,404,116,utilisable
151,314,313,116,utilisable
151,319,129,63,non_utilisable
151,321,125,119,utilisable
151,324,267,85,utilisable
151,326,217,96,utilisable
151,341,489,82,utilisable
151,354,329,71,utilisable
151,360,487,127,utilisable
151,372,277,94,utilisable
151,402,128,65,utilisable
151,409,290,121,utilisable
151,412,54,81,utilisable
151,419,410,92,utilisable
151,423,125,126,utilisable
151,446,273,102,utilisable
151,450,84,129,non_utilisable
151,452,248,116,utilisable
151,465,86,107,non_utilisable
151,468,58,84,utilisable
151,470,284,73,utilisable
151,480,272,123,utilisable
151,482,235,107,utilisable
151,485,240,129,utilisable
151,495,167,75,non_utilisable
152,170,215,74,utilisable
152,172,226,100,utilisable
152,173,409,126,utilisable
152,183,136,61,utilisable
152,210,73,75,utilisable
152,213,85,108,utilisable
152,230,357,108,non_utilisable
152,241,437,114,non_utilisable
152,243,148,68,non_utilisable
152,244,458,127,utilisable
152,247,366,97,non_utilisable
152,265,318,72,utilisable
152,272,311,71,utilisable
152,284,418,105,non_utilisable
152,294,347,78,utilisable
152,296,127,108,utilisable
152,312,346,90,utilisable
152,324,162,130,utilisable
152,348,452,112,utilisable
152,359,120,120,utilisable
152,363,500,76,utilisable
152,382,226,72,non_utilisable
152,386,265,65,utilisable
152,387,309,119,utilisable
152,392,89,68,utilisable
152,396,103,85,utilisable
152,421,244,106,utilisable
152,442,379,91,utilisable
152,446,287,112,utilisable
152,451,258,86,utilisable
152,459,76,80,utilisable
152,465,497,63,non_utilisable
152,470,102,76,utilisable
152,473,434,90,utilisable
152,476,487,94,utilisable
152,492,73,77,utilisable
153,164,222,80,utilisable
153,167,415,81,utilisable
153,168,344,87,utilisable
153,179,228,110,utilisable
153,253,440,117,utilisable
153,267,253,63,utilisable
153,270,66,109,utilisable
153,275,221,91,utilisable
153,277,256,67,utilisable
153,278,212,102,utilisable
153,282,465,69,utilisable
153,289,141,121,utilisable
153,296,294,113,non_utilisable
153,318,115,107,utilisable
153,329,207,75,utilisable
153,332,283,85,non_utilisable
153,337,184,80,utilisable
153,350,62,106,utilisable
153,351,248,94,non_utilisable
153,377,173,114,non_utilisable
153,385,304,64,utilisable
153,397,398,102,utilisable
153,407,349,112,utilisable
153,430,249,109,utilisable
153,437,327,108,utilisable
153,438,288,71,non_utilisable
153,466,378,103,utilisable
153,485,107,128,utilisable
153,489,487,105,utilisable
154,157,109,85,utilisable
154,169,346,91,non_utilisable
154,182,272,63,utilisable
154,196,137,124,utilisable
154,198,409,108,non_utilisable
154,205,246,104,utilisable
154,214,458,74,utilisable
154,227,447,117,utilisable
154,259,192,78,utilisable
154,261,288,101,utilisable
154,264,195,63,utilisable
154,270,111,72,utilisable
154,298,473,81,non_utilisable
154,300,186,123,utilisable
154,313,254,113,non_utilisable
154,315,128,130,utilisable
154,324,323,65,utilisable
154,369,112,101,utilisable
154,370,454,99,utilisable
154,372,172,80,utilisable
154,381,383,126,utilisable
154,388,380,71,utilisable
154,396,295,129,non_utilisable
154,399,129,78,utilisable
154,451,388,79,utilisable
154,475,470,90,utilisable
154,479,147,110,utilisable
154,489,309,86,utilisable
154,491,85,80,utilisable
155,157,159,76,utilisable
155,158,470,81,utilisable
155,179,460,108,non_utilisable
155,183,375,105,utilisable
155,191,440,76,utilisable
155,192,251,94,utilisable
155,200,434,107,utilisable
155,216,57,101,non_utilisable
155,220,325,84,utilisable
155,248,264,92,utilisable
155,261,311,60,utilisable
155,275,140,69,non_utilisable
155,285,300,94,utilisable
155,286,176,73,utilisable
155,289,84,86,utilisable
155,297,132,83,non_utilisable
155,317,157,93,utilisable
155,318,454,115,utilisable
155,330,313,114,utilisable
155,369,203,86,utilisable
155,375,469,94,utilisable
155,387,61,112,utilisable
155,392,318,122,utilisable
155,404,106,94,utilisable
155,413,270,106,utilisable
155,420,374,84,utilisable
155,437,309,67,utilisable
155,438,97,119,utilisable
155,439,323,99,utilisable
155,456,310,118,utilisable
155,460,452,94,non_utilisable
155,470,323,69,utilisable
155,478,182,112,utilisable
155,481,75,126,utilisable
155,491,177,89,utilisable
155,498,417,115,non_utilisable
156,168,256,125,utilisable
156,177,308,71,utilisable
156,196,203,102,utilisable
156,218,277,110,utilisable
156,239,116,70,utilisable
156,240,368,69,utilisable
156,243,331,100,utilisable
156,248,198,124,utilisable
156,251,70,84,utilisable
156,252,455,68,utilisable
156,264,163,119,utilisable
156,267,446,61,utilisable
156,293,230,84,utilisable
156,340,325,81,utilisable
156,375,333,62,utilisable
156,390,237,81,utilisable
156,396,263,121,utilisable
156,397,233,83,utilisable
156,398,205,120,utilisable
156,414,154,78,utilisable
156,421,484,108,utilisable
156,425,479,95,utilisable
156,428,271,103,utilisable
156,436,156,80,non_utilisable
156,441,457,68,utilisable
156,443,139,92,utilisable
156,458,489,107,utilisable
156,462,134,120,utilisable
156,478,446,116,utilisable
156,493,202,61,utilisable
157,178,240,94,utilisable
157,181,226,129,utilisable
157,184,218,93,utilisable
157,185,266,67,utilisable
157,187,230,95,utilisable
157,197,293,70,utilisable
157,203,373,63,utilisable
157,207,355,63,utilisable
157,215,327,79,utilisable
157,234,340,96,non_utilisable
157,247,171,73,utilisable
157,278,114,61,utilisable
157,282,462,70,utilisable
157,293,251,67,non_utilisable
157,316,72,79,utilisable
157,327,108,68,utilisable
157,338,345,108,utilisable
157,352,254,83,utilisable
157,353,53,84,non_utilisable
157,362,127,90,non_utilisable
157,382,326,88,non_utilisable
157,385,241,75,utilisable
157,417,167,64,utilisable
157,444,139,116,non_utilisable
157,446,112,92,utilisable
157,450,194,123,utilisable
157,469,372,62,utilisable
157,474,344,88,utilisable
157,478,318,117,utilisable
157,494,247,129,utilisable
158,172,133,120,utilisable
158,177,154,89,non_utilisable
158,184,349,91,utilisable
158,202,481,117,utilisable
158,211,121,96,non_utilisable
158,222,275,90,utilisable
158,229,270,105,utilisable
158,234,342,60,utilisable
158,235,389,98,non_utilisable
158,243,102,130,non_utilisable
158,327,471,105,utilisable
158,333,316,84,non_utilisable
158,378,292,122,utilisable
158,379,294,68,utilisable
158,385,271,85,utilisable
158,391,378,75,utilisable
158,393,281,104,utilisable
158,394,442,96,utilisable
158,395,498,94,utilisable
158,412,87,118,utilisable
158,414,185,115,utilisable
158,425,229,67,utilisable
158,431,238,129,utilisable
158,437,447,98,utilisable
158,448,497,63,non_utilisable
158,494,81,130,utilisable
158,499,122,117,utilisable
159,167,276,67,non_utilisable
159,181,112,92,utilisable
159,209,246,125,utilisable
159,235,473,126,utilisable
159,236,288,127,non_utilisable
159,262,468,108,non_utilisable
159,290,113,102,utilisable
159,293,185,63,utilisable
159,316,305,91,utilisable
159,322,464,61,utilisable
159,330,150,111,utilisable
159,342,440,84,non_utilisable
159,352,129,84,utilisable
159,380,318,92,utilisable
159,393,100,122,utilisable
159,394,103,89,utilisable
159,398,51,74,non_utilisable
159,417,331,67,utilisable
159,421,486,102,utilisable
159,451,59,97,non_utilisable
159,452,447,69,utilisable
159,458,295,73,non_utilisable
160,161,490,75,utilisable
160,162,109,65,utilisable
160,164,407,69,utilisable
160,173,343,83,utilisable
160,179,300,77,utilisable
160,200,230,83,non_utilisable
160,202,452,104,utilisable
160,205,208,120,utilisable
160,213,89,104,utilisable
160,236,457,120,utilisable
160,248,310,105,non_utilisable
160,251,94,67,non_utilisable
160,255,406,117,non_utilisable
160,264,268,63,utilisable
160,282,360,101,utilisable
160,284,420,67,utilisable
160,297,211,115,non_utilisable
160,304,267,96,utilisable
160,307,186,126,non_utilisable
160,313,278,108,utilisable
160,316,430,72,utilisable
160,336,360,128,utilisable
160,344,216,67,non_utilisable
160,345,204,68,utilisable
160,351,346,119,utilisable
160,359,484,65,utilisable
160,366,297,92,utilisable
160,369,351,119,utilisable
160,377,181,118,utilisable
160,384,247,67,utilisable
160,392,274,110,utilisable
160,394,485,114,non_utilisable
160,396,467,75,utilisable
160,398,247,78,utilisable
160,402,132,123,utilisable
160,404,81,87,utilisable
160,405,94,91,utilisable
160,441,231,89,utilisable
160,449,393,113,utilisable
160,457,252,93,utilisable
160,461,81,109,utilisable
160,465,334,92,utilisable
160,473,186,109,non_utilisable
160,477,422,67,utilisable
160,479,186,70,utilisable
160,488,376,74,utilisable
160,491,271,79,utilisable
161,163,391,73,utilisable
161,181,314,128,utilisable
161,193,328,98,utilisable
161,202,111,118,utilisable
161,205,250,87,non_utilisable
161,213,250,123,non_utilisable
161,239,436,107,utilisable
161,241,224,125,utilisable
161,259,351,82,utilisable
161,268,488,102,utilisable
161,277,480,124,utilisable
161,284,156,61,non_utilisable
161,302,404,124,utilisable
161,322,393,68,utilisable
161,338,114,72,utilisable
161,351,166,88,utilisable
161,356,377,60,utilisable
161,357,270,113,non_utilisable
161,358,477,110,utilisable
161,359,430,123,utilisable
161,360,57,62,utilisable
161,363,58,89,non_utilisable
161,385,117,66,utilisable
161,387,57,84,utilisable
161,426,246,81,non_utilisable
161,430,112,106,utilisable
161,446,173,99,utilisable
161,453,490,117,utilisable
161,467,338,100,utilisable
161,469,486,70,utilisable
161,471,162,111,utilisable
161,482,74,99,utilisable
161,489,258,108,utilisable
162,188,137,73,non_utilisable
162,205,239,82,utilisable
162,216,92,62,non_utilisable
162,224,282,90,utilisable
162,229,216,89,utilisable
162,269,494,79,utilisable
162,286,68,98,utilisable
162,287,371,82,utilisable
162,288,199,74,utilisable
162,292,190,117,utilisable
162,304,309,83,utilisable
162,337,215,62,utilisable
162,339,190,122,utilisable
162,354,371,67,utilisable
162,363,218,96,utilisable
162,371,84,111,utilisable
162,385,309,124,utilisable
162,386,413,75,utilisable
162,399,329,88,non_utilisable
162,408,116,95,utilisable
162,413,403,74,utilisable
162,415,272,104,utilisable
162,456,168,66,utilisable
162,499,426,97,utilisable
163,172,475,124,utilisable
163,213,170,115,utilisable
163,226,267,88,utilisable
163,257,293,79,utilisable
163,294,85,102,non_utilisable
163,324,445,92,utilisable
163,327,357,114,utilisable
163,330,364,123,utilisable
163,362,491,63,utilisable
163,363,226,69,utilisable
163,372,458,112,utilisable
163,374,220,76,non_utilisable
163,381,318,113,non_utilisable
163,384,254,105,utilisable
163,391,84,118,utilisable
163,425,471,112,utilisable
163,429,464,100,utilisable
163,450,462,113,utilisable
163,451,364,89,non_utilisable
163,455,357,82,non_utilisable
163,464,196,79,non_utilisable
163,475,66,127,utilisable
163,478,168,100,utilisable
163,484,58,129,utilisable
164,169,77,107,utilisable
164,178,154,118,utilisable
164,179,211,102,non_utilisable
164,180,108,96,non_utilisable
164,197,353,129,utilisable
164,222,430,113,utilisable
164,225,91,111,non_utilisable
164,231,198,60,utilisable
164,241,280,69,utilisable
164,251,274,76,utilisable
164,255,333,95,utilisable
164,259,87,118,utilisable
164,260,448,130,utilisable
164,266,80,124,non_utilisable
164,271,303,65,utilisable
164,299,482,76,non_utilisable
164,306,377,89,utilisable
164,308,446,117,utilisable
164,322,425,64,utilisable
164,324,170,101,utilisable
164,325,296,128,utilisable
164,328,140,63,non_utilisable
164,355,101,95,non_utilisable
164,370,464,102,utilisable
164,372,227,108,utilisable
164,376,103,92,utilisable
164,379,96,85,utilisable
164,382,347,93,utilisable
164,387,282,72,utilisable
164,393,416,111,utilisable
164,396,96,84,utilisable
164,400,399,62,non_utilisable
164,405,113,105,utilisable
164,424,490,124,utilisable
164,425,421,113,utilisable
164,440,351,126,utilisable
164,455,212,122,utilisable
164,456,107,66,non_utilisable
164,471,277,110,non_utilisable
164,480,415,72,non_utilisable
164,481,110,114,non_utilisable
164,499,387,128,utilisable
165,168,125,68,utilisable
165,170,71,82,utilisable
165,181,460,91,utilisable
165,201,328,127,non_utilisable
165,202,117,106,utilisable
165,213,461,128,utilisable
165,226,102,105,utilisable
165,242,318,125,utilisable
165,251,336,104,utilisable
165,253,178,96,non_utilisable
165,254,303,61,utilisable
165,287,233,72,utilisable
165,301,77,130,utilisable
165,303,380,85,utilisable
165,306,440,71,utilisable
165,309,304,103,non_utilisable
165,310,448,113,utilisable
165,342,499,127,utilisable
165,346,434,106,non_utilisable
165,347,301,91,utilisable
165,359,396,109,utilisable
165,365,77,76,utilisable
165,377,65,81,non_utilisable
165,382,404,106,non_utilisable
165,387,450,104,utilisable
165,402,196,92,utilisable
165,409,401,74,utilisable
165,420,140,99,utilisable
165,453,261,109,utilisable
165,492,191,111,utilisable
166,173,359,63,utilisable
166,188,178,85,utilisable
166,226,80,70,non_utilisable
166,230,234,110,non_utilisable
166,234,390,113,utilisable
166,236,410,64,utilisable
166,254,160,63,utilisable
166,268,432,86,utilisable
166,272,261,110,utilisable
166,273,304,84,non_utilisable
166,275,233,70,non_utilisable
166,276,290,97,utilisable
166,281,239,129,utilisable
166,287,53,101,utilisable
